id_producto,id_almacen,id_proveedor,id_tipo_movimiento,fecha_movimiento,id_usuario,numero_documento,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,motivo,observaciones
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-25,1,VTA-113315,-4,243.88,975.52,313,309,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-26,1,VTA-157497,-3,243.88,731.64,309,306,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-28,1,VTA-147328,-3,243.88,731.64,306,303,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2024-12-29,1,VTA-192578,-1,243.88,243.88,303,302,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-02,1,VTA-073877,-4,243.88,975.52,302,298,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-13,1,VTA-221286,-2,243.88,487.76,298,296,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-16,1,VTA-084182,-3,243.88,731.64,296,293,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-18,1,VTA-225429,-4,243.88,975.52,293,289,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-01-25,1,VTA-008131,-1,243.88,243.88,289,288,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-19,1,VTA-028330,-4,243.88,975.52,288,284,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-24,1,VTA-194946,-3,243.88,731.64,284,281,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-25,1,VTA-211009,-1,243.88,243.88,281,280,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-26,1,VTA-017618,-4,243.88,975.52,280,276,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_ENTRADA,2025-02-26,1,COMP-002342,124,243.88,30241.12,276,400,Compra periódica,Compra regular a proveedor
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-02-26,1,VTA-131869,-2,243.88,487.76,400,398,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-09,1,VTA-138696,-4,243.88,975.52,398,394,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-09,1,VTA-109615,-1,243.88,243.88,394,393,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-12,1,VTA-139424,-4,243.88,975.52,393,389,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-12,1,VTA-114885,-4,243.88,975.52,389,385,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-12,1,VTA-204357,-2,243.88,487.76,385,383,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-13,1,VTA-066045,-2,243.88,487.76,383,381,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-03-17,1,VTA-164090,-4,243.88,975.52,381,377,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-01,1,VTA-009623,-1,243.88,243.88,377,376,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-14,1,VTA-218326,-1,243.88,243.88,376,375,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-16,1,VTA-162918,-2,243.88,487.76,375,373,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-04-27,1,VTA-068156,-4,243.88,975.52,373,369,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-01,1,VTA-100618,-4,243.88,975.52,369,365,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-01,1,VTA-092714,-1,243.88,243.88,365,364,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-01,1,VTA-164656,-4,243.88,975.52,364,360,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-06,1,VTA-006280,-4,243.88,975.52,360,356,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-06,1,VTA-235576,-2,243.88,487.76,356,354,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-08,1,VTA-195948,-2,243.88,487.76,354,352,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-09,1,VTA-177658,-2,243.88,487.76,352,350,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-11,1,VTA-187368,-2,243.88,487.76,350,348,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-11,1,VTA-102721,-3,243.88,731.64,348,345,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-19,1,VTA-221845,-1,243.88,243.88,345,344,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-20,1,VTA-189450,-2,243.88,487.76,344,342,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-23,1,VTA-223364,-1,243.88,243.88,342,341,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-25,1,VTA-066210,-1,243.88,243.88,341,340,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-05-31,1,VTA-125367,-2,243.88,487.76,340,338,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-08,1,VTA-034627,-4,243.88,975.52,338,334,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-14,1,VTA-008234,-3,243.88,731.64,334,331,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-17,1,VTA-049044,-3,243.88,731.64,331,328,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-19,1,VTA-077564,-3,243.88,731.64,328,325,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-24,1,VTA-066971,-2,243.88,487.76,325,323,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-06-27,1,VTA-060026,-4,243.88,975.52,323,319,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-01,1,VTA-243731,-2,243.88,487.76,319,317,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-03,1,VTA-017252,-1,243.88,243.88,317,316,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-05,1,VTA-157619,-2,243.88,487.76,316,314,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-08,1,VTA-212743,-1,243.88,243.88,314,313,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-15,1,VTA-040501,-3,243.88,731.64,313,310,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-17,1,VTA-196959,-4,243.88,975.52,310,306,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-23,1,VTA-156379,-1,243.88,243.88,306,305,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-26,1,VTA-099447,-1,243.88,243.88,305,304,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-28,1,VTA-013281,-2,243.88,487.76,304,302,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-07-30,1,VTA-005315,-4,243.88,975.52,302,298,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-05,1,VTA-070910,-1,243.88,243.88,298,297,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-06,1,VTA-061853,-4,243.88,975.52,297,293,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-09,1,VTA-243400,-3,243.88,731.64,293,290,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-10,1,VTA-090182,-2,243.88,487.76,290,288,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-14,1,VTA-115250,-3,243.88,731.64,288,285,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-21,1,VTA-226593,-1,243.88,243.88,285,284,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-21,1,VTA-012207,-2,243.88,487.76,284,282,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-08-22,1,VTA-029358,-3,243.88,731.64,282,279,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_ENTRADA,2025-09-06,1,COMP-002343,121,243.88,29509.48,279,400,Compra periódica,Compra regular a proveedor
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-06,1,VTA-165564,-2,243.88,487.76,400,398,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-08,1,VTA-186307,-2,243.88,487.76,398,396,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-20,1,VTA-124114,-1,243.88,243.88,396,395,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-09-23,1,VTA-035212,-2,243.88,487.76,395,393,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-27,1,VTA-154136,-1,243.88,243.88,393,392,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-29,1,VTA-194938,-2,243.88,487.76,392,390,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-29,1,VTA-070416,-3,243.88,731.64,390,387,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-10-31,1,VTA-019441,-4,243.88,975.52,387,383,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-09,1,VTA-068927,-4,243.88,975.52,383,379,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-11,1,VTA-133430,-1,243.88,243.88,379,378,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-13,1,VTA-132635,-2,243.88,487.76,378,376,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-17,1,VTA-129989,-1,243.88,243.88,376,375,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-21,1,VTA-212678,-2,243.88,487.76,375,373,Venta de producto,Venta desde OroCommerce
54,ALM_CENTRAL,PROV001,MOV_SALIDA_VENTA,2025-11-24,1,VTA-197210,-2,243.88,487.76,373,371,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_ENTRADA,2023-01-01,1,COMP-002344,250,243.88,60970.0,0,250,Compra inicial,Primera compra - stock inicial
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-01-01,1,VTA-182309,-4,243.88,975.52,250,246,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-01-04,1,VTA-187795,-3,243.88,731.64,246,243,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_ENTRADA,2023-02-14,1,COMP-002345,150,243.88,36582.0,243,393,Compra periódica,Compra regular a proveedor
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-02-14,1,VTA-048800,-4,243.88,975.52,393,389,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-03,1,VTA-161067,-3,243.88,731.64,389,386,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-05,1,VTA-188980,-4,243.88,975.52,386,382,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-15,1,VTA-128694,-1,243.88,243.88,382,381,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-17,1,VTA-188569,-3,243.88,731.64,381,378,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-19,1,VTA-220110,-2,243.88,487.76,378,376,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-21,1,VTA-189643,-4,243.88,975.52,376,372,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-03-25,1,VTA-098248,-2,243.88,487.76,372,370,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-12,1,VTA-245644,-1,243.88,243.88,370,369,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-15,1,VTA-124668,-2,243.88,487.76,369,367,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-16,1,VTA-050790,-4,243.88,975.52,367,363,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-18,1,VTA-073309,-3,243.88,731.64,363,360,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-19,1,VTA-074595,-4,243.88,975.52,360,356,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-20,1,VTA-006497,-3,243.88,731.64,356,353,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-26,1,VTA-046805,-1,243.88,243.88,353,352,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-26,1,VTA-148227,-4,243.88,975.52,352,348,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-04-29,1,VTA-052663,-1,243.88,243.88,348,347,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-02,1,VTA-006559,-4,243.88,975.52,347,343,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-02,1,VTA-112293,-2,243.88,487.76,343,341,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-08,1,VTA-025423,-2,243.88,487.76,341,339,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-11,1,VTA-049570,-2,243.88,487.76,339,337,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-11,1,VTA-145347,-3,243.88,731.64,337,334,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-12,1,VTA-219288,-1,243.88,243.88,334,333,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-18,1,VTA-060038,-2,243.88,487.76,333,331,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-19,1,VTA-142189,-2,243.88,487.76,331,329,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-23,1,VTA-245181,-1,243.88,243.88,329,328,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-26,1,VTA-226877,-3,243.88,731.64,328,325,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-05-29,1,VTA-086271,-4,243.88,975.52,325,321,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-05,1,VTA-053914,-1,243.88,243.88,321,320,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-05,1,VTA-208234,-2,243.88,487.76,320,318,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-06,1,VTA-239762,-2,243.88,487.76,318,316,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-07,1,VTA-030916,-2,243.88,487.76,316,314,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-08,1,VTA-124118,-3,243.88,731.64,314,311,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-10,1,VTA-227709,-3,243.88,731.64,311,308,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-14,1,VTA-178670,-4,243.88,975.52,308,304,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-14,1,VTA-136685,-1,243.88,243.88,304,303,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-15,1,VTA-209393,-2,243.88,487.76,303,301,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-16,1,VTA-216990,-3,243.88,731.64,301,298,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-17,1,VTA-193785,-3,243.88,731.64,298,295,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-20,1,VTA-088494,-3,243.88,731.64,295,292,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-25,1,VTA-155812,-3,243.88,731.64,292,289,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-27,1,VTA-042804,-2,243.88,487.76,289,287,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-06-28,1,VTA-019580,-4,243.88,975.52,287,283,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-01,1,VTA-243412,-1,243.88,243.88,283,282,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-01,1,VTA-113929,-4,243.88,975.52,282,278,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_ENTRADA,2023-07-03,1,COMP-002346,122,243.88,29753.36,278,400,Compra periódica,Compra regular a proveedor
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-03,1,VTA-139589,-2,243.88,487.76,400,398,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-06,1,VTA-166552,-4,243.88,975.52,398,394,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-13,1,VTA-235242,-2,243.88,487.76,394,392,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-16,1,VTA-092444,-1,243.88,243.88,392,391,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-20,1,VTA-062561,-1,243.88,243.88,391,390,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-21,1,VTA-169673,-2,243.88,487.76,390,388,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-21,1,VTA-179710,-4,243.88,975.52,388,384,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-21,1,VTA-180552,-2,243.88,487.76,384,382,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-23,1,VTA-024500,-4,243.88,975.52,382,378,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-24,1,VTA-020752,-2,243.88,487.76,378,376,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-25,1,VTA-234701,-2,243.88,487.76,376,374,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-07-29,1,VTA-056748,-1,243.88,243.88,374,373,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-02,1,VTA-084199,-1,243.88,243.88,373,372,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-03,1,VTA-046596,-1,243.88,243.88,372,371,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-03,1,VTA-142517,-1,243.88,243.88,371,370,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-05,1,VTA-213323,-2,243.88,487.76,370,368,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-07,1,VTA-232279,-1,243.88,243.88,368,367,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-07,1,VTA-133310,-1,243.88,243.88,367,366,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-09,1,VTA-014819,-1,243.88,243.88,366,365,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-18,1,VTA-104300,-3,243.88,731.64,365,362,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-26,1,VTA-198326,-3,243.88,731.64,362,359,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-31,1,VTA-210571,-2,243.88,487.76,359,357,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-08-31,1,VTA-215804,-4,243.88,975.52,357,353,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-06,1,VTA-158106,-3,243.88,731.64,353,350,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-06,1,VTA-113763,-3,243.88,731.64,350,347,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-12,1,VTA-057105,-3,243.88,731.64,347,344,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-13,1,VTA-110417,-1,243.88,243.88,344,343,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-22,1,VTA-182512,-4,243.88,975.52,343,339,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-28,1,VTA-066255,-3,243.88,731.64,339,336,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-09-30,1,VTA-236412,-2,243.88,487.76,336,334,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-02,1,VTA-190916,-2,243.88,487.76,334,332,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-13,1,VTA-180916,-2,243.88,487.76,332,330,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-14,1,VTA-134221,-3,243.88,731.64,330,327,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-16,1,VTA-170680,-3,243.88,731.64,327,324,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-17,1,VTA-050380,-4,243.88,975.52,324,320,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-10-19,1,VTA-064948,-3,243.88,731.64,320,317,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-04,1,VTA-048866,-1,243.88,243.88,317,316,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-04,1,VTA-073365,-2,243.88,487.76,316,314,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-05,1,VTA-024082,-2,243.88,487.76,314,312,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-06,1,VTA-186794,-3,243.88,731.64,312,309,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-08,1,VTA-137016,-4,243.88,975.52,309,305,Venta de producto,Venta desde OroCommerce
54,TIENDA_01,PROV002,MOV_SALIDA_VENTA,2023-11-14,1,VTA-155565,-3,243.88,731.64,305,302,Venta de producto,Venta desde OroCommerce
